time,S,RAMB,RCAS,A,B,E
47.0,597839.7184553654,0.0,20.580048699642933,0.0,1.0,0.0
48.0,593136.8091871528,0.0,23.50780504002614,0.0,1.0,0.0
49.0,588472.0661467122,0.0,26.852301072349807,0.0,1.0,0.0
50.0,583845.161145256,0.0,30.672886692066566,0.0,1.0,0.0
51.0,579255.769089486,0.0,35.03736818291888,0.0,1.0,0.0
52.0,574703.567946032,0.0,40.023213655487126,0.0,1.0,0.0
53.0,570188.2387061081,0.0,45.71893038966538,0.0,1.0,0.0
54.0,565709.465350345,0.0,52.22563860506326,0.0,1.0,0.0
55.0,561266.9348137642,0.0,59.65886968312699,0.0,1.0,0.0
56.0,556860.336950846,0.0,68.1506208641473,0.0,1.0,0.0
57.0,552489.3645006416,0.0,77.85170301261998,0.0,1.0,0.0
58.0,548153.7130518763,0.0,88.934423267132,0.0,1.0,0.0
59.0,543853.0810079799,0.0,101.59565035922621,0.0,1.0,0.0
60.0,539587.1695519781,0.0,116.06031720599356,0.0,1.0,0.0
61.0,535355.6826111615,0.0,132.58542317506289,0.0,1.0,0.0
62.0,531158.3268214547,0.0,151.46460732722286,0.0,1.0,0.0
63.0,526994.8114913792,0.0,173.03337411995133,0.0,1.0,0.0
64.0,522864.8485655046,0.0,197.67506468608346,0.0,1.0,0.0
65.0,518768.15258726524,0.0,225.82768009318173,0.0,1.0,0.0
66.0,514704.4406609994,0.0,257.99167817775884,0.0,1.0,0.0
67.0,510673.43241305824,0.0,294.73888290512076,0.0,1.0,0.0
68.0,506674.8499518018,0.0,336.7226650396494,0.0,1.0,0.0
69.0,502708.4178262869,0.0,384.6895755750726,0.0,1.0,0.0
70.0,498773.8629834178,0.0,439.4926392737138,0.0,1.0,0.0
71.0,494870.91472330235,0.0,502.10654525888697,0.0,1.0,0.0
72.0,490999.3046525282,0.0,573.6450054224895,0.0,1.0,0.0
73.0,487158.7666350269,0.0,655.380590052524,0.0,1.0,0.0
74.0,483349.0367401582,0.0,748.7673942396891,0.0,1.0,0.0
75.0,479569.853187594,0.0,855.4669390738856,0.0,1.0,0.0
76.0,475820.9562885261,0.0,977.3777692865812,0.0,1.0,0.0
77.0,472102.08838266117,0.0,1116.6692748571325,0.0,1.0,0.0
78.0,468412.99377039203,0.0,1275.8203393488977,0.0,1.0,0.0
79.0,464753.41863945813,0.0,1457.6635037077726,0.0,1.0,0.0
80.0,461123.11098530755,0.0,1665.4354324642677,0.0,1.0,0.0
81.0,457521.8205242819,0.0,1902.8345814658792,0.0,1.0,0.0
82.0,453949.29859861365,0.0,2174.0870944114727,0.0,1.0,0.0
83.0,450405.2980721045,0.0,2484.022101820998,0.0,1.0,0.0
84.0,446889.57321519055,0.0,2838.157763228663,0.0,1.0,0.0
85.0,443401.8795779379,0.0,3242.7995842674995,0.0,1.0,0.0
86.0,439941.9738493139,0.0,3705.152758262712,0.0,1.0,0.0
87.0,436509.6137008549,0.0,4233.450530772595,0.0,1.0,0.0
88.0,433104.55761260947,0.0,4837.100869539271,0.0,1.0,0.0
89.0,429726.5646789486,0.0,5526.854046457651,0.0,1.0,0.0
90.0,426375.39439151355,0.0,6314.994108033578,0.0,1.0,0.0
91.0,423050.80639621,0.0,7215.55763272542,0.0,1.0,0.0
92.0,419752.56022074935,0.0,8244.583654746682,0.0,1.0,0.0
93.0,416480.41496876726,0.0,9420.399182501513,0.0,1.0,0.0
94.0,413234.12897602894,0.0,10763.945365047472,0.0,1.0,0.0
95.0,41001.34594236319,0.0,1229.9150072240677,0.0,1.0,0.0
96.0,40688.37736083436,0.0,1406.3181438495747,0.0,1.0,0.0
97.0,40377.79981999342,0.0,1608.022634351252,0.0,1.0,0.0
98.0,40069.59453479546,0.0,1838.6573831606293,0.0,1.0,0.0
99.0,39763.74281012461,0.0,2102.3717425103405,0.0,1.0,0.0
100.0,39460.226032580074,0.0,2403.9101396776564,0.0,1.0,0.0
101.0,39159.02566131676,0.0,2748.6974003701116,0.0,1.0,0.0
102.0,38860.123217811604,0.0,3142.9362998099373,0.0,1.0,0.0
103.0,38563.50027441047,0.0,3593.719091907432,0.0,1.0,0.0
