time,S,RAMB,RCAS,A,B,E
59.0,592058.0281819218,0.0,21338.5013407735,0.0,2.0785219036244413,5681.455472862698
60.0,573835.5557160905,0.0,25932.00415904523,0.0,1.8716269547328637,5770.467122714419
61.0,563967.4221375644,0.0,31554.039271913494,0.0,1.6853262174308805,5859.299996980099
62.0,561898.0989065096,0.0,38437.93505897925,0.0,1.517569755007764,5947.954454721731
63.0,567363.2354452063,0.0,46870.07553416534,0.0,1.3665116803469994,6036.430854280156
64.0,580363.8402696521,0.0,57201.87007653358,0.0,1.2304898449397645,6124.729553276522
65.0,601154.3434727064,0.0,69864.36439421252,0.0,1.1080075496430501,6212.850908613714
66.0,630242.9230604284,0.0,85386.04540348574,0.0,0.9977170759390493,6300.795276477809
67.0,668403.2060487942,0.0,104414.4933091981,0.0,0.8984048564841027,6388.563012339504
68.0,716697.0521308446,0.0,127742.64525212141,0.0,0.8089781217731999,6476.1544709555565
69.0,776508.6244898895,0.0,156340.55291701714,0.0,0.728452875988293,6563.570006370213
70.0,849590.3665261413,0.0,191393.63444988063,0.0,0.6559430697241814,6650.809971916647
71.0,938121.8379636193,0.0,234348.526467632,0.0,0.5906508504554207,6737.874720218372
72.0,775216.7089814096,0.0,275985.97619181295,0.0,6.590650850455421,6824.764603182382
73.0,647763.3618234327,0.0,326362.5894787606,0.0,5.9346210205606935,6911.4799720163965
74.0,547651.3965176289,0.0,387370.2142181511,0.0,5.343892045995295,6998.021177224818
75.0,468735.76262831,0.0,461318.47319349647,0.0,4.81196391485058,7084.388568618097
76.0,406353.67262044153,0.0,551025.0711832534,0.0,4.332983622896432,7170.582495292346
77.0,356961.20976755524,0.0,659924.4358213943,0.0,3.901680770786012,7256.603305642603
78.0,317860.79593683145,0.0,792197.7226572181,0.0,3.5133095718800034,7342.451347364238
79.0,286997.15403875883,0.0,952927.3442992816,0.0,3.16359663258074,7428.126967454358
80.0,262804.69287767756,0.0,1148279.0823534473,0.0,2.848693930583704,7513.630512213166
81.0,244093.41241815113,0.0,1385714.3436604743,0.0,2.565136473648501,7598.962327245373
82.0,229963.64046671832,0.0,1674233.9879159646,0.0,2.3098041729929286,7684.122757461573
83.0,219742.3471334509,0.0,2024653.039448107,0.0,2.079887511788827,7769.1121470796415
84.0,212935.6050732037,0.0,2449902.0335895238,0.0,1.8728566309973336,7853.930839626108
85.0,209193.10792239712,0.0,2965345.128916329,0.0,1.6864334923834148,7938.579177937546
86.0,208281.6342822583,0.0,3589096.7024251255,0.0,1.5185668124089153,8023.057504161945
87.0,210065.0321579108,0.0,4342306.136517399,0.0,1.3674094911923682,8107.366159760082
88.0,214488.76041993365,0.0,5249364.335238193,0.0,1.2312982881779684,8191.505485508607
89.0,221567.30733345242,0.0,6337964.0830036225,0.0,1.108735520877491,8275.475821496439
90.0,231372.94994682533,0.0,7638923.510559006,0.0,0.9983725853095659,8359.277507130984
91.0,244024.36721506744,0.0,9185654.772354389,0.0,0.8989951168055356,8442.910881137921
92.0,259673.62589283264,0.0,11013141.79424847,0.0,0.809509627900692,8526.376281562532
93.0,278490.10266049055,0.0,13156286.362285698,0.0,0.7289314762826105,8609.674045771182
94.0,300640.1008719534,0.0,15647508.64079783,0.0,0.6563740304034149,8692.80451044878
95.0,326261.3983705423,0.0,18513566.493510097,0.0,0.5910389135411532,8775.768011610007
96.0,279361.85116040945,0.0,21106684.92619613,0.0,6.591038913541153,8858.564884584244
97.0,242573.97602070766,0.0,24027663.912228443,0.0,5.934970456056238,8941.1954640299
98.0,213670.44792669363,0.0,27283412.741462037,0.0,5.344206698870138,9023.66008393283
99.0,190954.74313889354,0.0,30868897.969313633,0.0,4.812247247348021,9105.959077633763
100.0,173127.9630563804,0.0,34764462.31152817,0.0,4.33323875262994,9188.092777781576
101.0,159189.0762385691,0.0,38934023.95762327,0.0,3.9019105050434937,9270.06151635645
102.0,148360.12311627972,0.0,43324720.985716864,0.0,3.5135164385134408,9351.865624670567
103.0,140030.16149736516,0.0,47868436.61607219,0.0,3.1637829078210924,9433.505433368438
104.0,133713.3976208175,0.0,52485345.22927528,0.0,2.84886166408713,9514.981272434678
105.0,129018.16108757928,0.0,57089211.4378609,0.0,2.5652875110494913,9596.293471177823
106.0,125624.23667783613,0.0,61593749.91414302,0.0,2.3099401762125114,9677.442358238795
107.0,123266.60191856373,0.0,65919068.44323379,0.0,2.0800099773213083,9758.428261604404
108.0,121724.03584608715,0.0,69997208.61243527,0.0,1.8729669063767838,9839.25150858601
109.0,120811.26757823878,0.0,73775982.61271697,0.0,1.6865327910110897,9919.912425829518
110.0,120373.56440668914,0.0,77220743.70790687,0.0,1.5186562269047645,10000.411339310176
111.0,120282.85128223542,0.0,80314148.14335302,0.0,1.3674900054175412,10080.7485748898
112.0,120434.67340842006,0.0,83054318.1503594,0.0,1.2313707880606062,10160.924456993029
113.0,120745.53672558603,0.0,85451989.76493819,0.0,1.1088008041609259,10240.939309667925
114.0,121150.36415892953,0.0,87527245.08833636,0.0,0.998431370330189,10320.793456311365
115.0,121599.96810756442,0.0,89306310.88748254,0.0,0.8990480503969214,10400.487219668616
116.0,122058.54831871769,0.0,90818747.5991259,0.0,0.8095572925109498,10480.020921833195
117.0,122501.28036419628,0.0,92095191.28860575,0.0,0.728974396383279,10559.394884246796
118.0,122912.07414382268,0.0,93165685.15368398,0.0,0.6564126782604189,10638.60942769906
119.0,123281.56901951469,0.0,94058546.88138425,0.0,0.5910737144113223,10717.664872327172
120.0,121570.55035683709,0.0,94610928.47040881,0.0,6.591073714411323,10796.56153713141
121.0,120067.91360224207,0.0,95100655.63351642,0.0,5.935001792866567,10875.299741283945
122.0,118743.13165588329,0.0,95531412.37227772,0.0,5.344234916431274,10953.879802886997
