time,S,RAMB,RCAS,A,B,E
0.0,10000000.0,0.0,0.0,1.5,0.0,100.0
1.0,8052234.104815963,0.0,0.0,1.4564514860381186,0.0,200.22173287639444
2.0,6603867.062959206,0.0,0.0,1.414167287455096,0.0,300.2421752528038
3.0,5525107.817139364,0.0,0.0,1.3731106982136465,0.0,400.0617314084428
4.0,4720121.12072728,0.0,0.0,1.333246077938736,0.0,499.68080481081165
5.0,4119319.704591379,0.0,0.0,1.2945388209789104,0.0,599.0997981172466
6.0,3672637.2987009725,0.0,0.0,1.2569553263658453,0.0,698.3191131681268
7.0,3344248.866864871,0.0,0.0,1.2204629686460424,0.0,797.339151008554
8.0,3108647.3270541946,0.0,0.0,1.185030069559348,0.0,896.1603118699425
9.0,2947815.6419834984,0.0,0.0,1.1506258705397117,0.0,994.7829951688059
10.0,2849226.122180161,0.0,0.0,1.1172205060143112,0.0,1093.207599432752
11.0,2804443.0096459286,0.0,0.0,1.0847849774778684,0.0,1191.4345260191146
12.0,2808158.735074603,0.0,0.0,1.0532911283196456,0.0,1289.4641769635023
13.0,2857539.365740968,0.0,0.0,1.0227116193812762,0.0,1387.2969302867873
14.0,2951792.8903357303,0.0,0.0,0.993019905224207,0.0,1484.9331891567372
15.0,3091899.382949003,0.0,0.0,0.964190211086152,0.0,1582.3733504162926
16.0,3280459.7028003884,0.0,0.0,0.9361975105065555,0.0,1679.617807817628
17.0,3521633.929867558,0.0,0.0,0.90901750360164,0.0,1776.6669544856381
18.0,3821147.6365278997,0.0,0.0,0.8826265959701797,0.0,1873.521182693753
19.0,4186349.4896064363,0.0,1.01,0.8570018782116895,0.0,1970.180883915793
20.0,4626305.911809368,0.0,1.73689727683718,0.8321211060392493,0.0,2066.646448981171
21.0,5151918.438412458,0.0,1.278950124518191,0.8079626809696984,0.0,2162.918267656594
22.0,5776047.417626711,0.0,0.0,0.7845056315744396,0.0,2258.9967290140676
23.0,6513621.125393344,1.01,0.0,0.761729595274577,0.0,2354.8822213823646
24.0,6566567.00711614,1.035902425020999,0.0,0.7396148006645815,6.0,2450.5751324138464
25.0,6662677.56648055,1.0631806823692098,0.0,0.7181420503491445,5.402763237094199,2546.075848813791
26.0,6800702.765691273,2.1019558610906355,0.0,0.6972927042783152,4.86497509934943,2641.3847565669766
27.0,6980285.26828115,2.160491381931795,0.0,0.6770486635664604,4.380718102690633,2736.502240866445
28.0,7201875.6221385235,2.2224683253348427,1.2598145276058557,0.6573923547809957,3.9446637862149996,2831.4286861039036
29.0,7466680.006811973,2.2882195876156044,1.0901575042953529,0.6383067146872529,3.5520140811432013,2926.164476403502
30.0,7776634.285440455,2.358117762168986,0.0,0.6197751754362392,3.1984485158735696,3020.709994271914
31.0,8134399.250724936,2.432578614530095,0.0,0.6017816501824308,2.8800766762167034,3115.0656217680735
32.0,8543373.260488821,3.5220646193803358,1.8192838256152413,0.584310519119115,2.593395397712676,3209.231740546246
33.0,9007718.867606463,3.641273073644934,1.7180165777705945,0.5673466159191597,2.335250219001889,3303.2087313001684
34.0,9532400.3636578,3.7690394844663833,1.653718182474743,0.5508752145694386,2.102800672106597,3396.996973968316
35.0,10123227.41380905,3.906236099164297,2.6305617206138594,0.5348820165874841,1.8934890276990821,3490.5968475447135
36.0,10786902.800689012,4.053816452247955,2.6209983272771424,0.5193531386092712,1.7050121514489731,3584.00873035409
37.0,11531066.884426016,4.2128162334135455,2.651748201554821,0.504275100337356,1.5352961617745662,3677.2329999619924
38.0,12364332.39809132,4.384351613056156,2.720654721535341,0.48963481283890903,1.382473610147909,3770.2700331141236
39.0,13296302.07664708,4.569614045737115,3.836955638751437,0.47541956718348344,1.2448629328600032,3863.120205927299
40.0,14337554.435940843,4.769860345769106,4.032462442226665,0.46161702341065575,1.1209499481462146,3955.7838936995827
41.0,15499586.041507997,4.986396607083005,4.280883901673583,0.4482151998179617,1.0093711950778361,4048.2614709556515
42.0,16794691.866203852,5.220554287908979,4.584880844615682,0.4352024625598284,0.908898930891395,4140.553311509965
43.0,18235762.077056095,5.4736567573685,4.947866319436098,0.4225675155484739,0.8184276216757082,4232.659788400506
44.0,19835974.424397357,5.746974465937988,5.373779422406044,0.4102993906480071,0.7369617777686591,4324.58127393175
45.0,21608357.581756108,6.041667247078247,5.866833670193559,0.3983874381532163,0.6636050000120159,4416.318139621085
46.0,23565207.307617024,6.3587126154031655,6.4312247564527665,0.38682131754478066,0.5975501163361358,4507.870756263317
47.0,25717341.57704767,6.698820264552494,8.080787598141816,0.3755909885128792,0.5380703001437059,4599.2394939124915
48.0,19719925.29938369,7.028523592791367,5.087447609226548,1.525590988512879,0.4845110727647759,4690.424722188682
49.0,15193058.301513141,7.426198588845213,3.116498191855588,1.4812995082039635,0.43628310198310055,4781.426809351304
50.0,11841771.73808573,7.896949012052456,1.8737902813831686,1.4382939133274646,0.39285571739328573,4872.246123228036
51.0,9382559.062128382,8.447215706681089,1.1133711904893229,1.3965368716169113,0.3537510712357853,4962.883030906813
52.0,7581498.819083046,9.085088471538759,0.0,1.3559921346489838,0.31853888045923195,5053.337898735401
53.0,6260049.421046057,9.820521852429032,0.0,1.3166245063770088,0.286831692155047,5143.611092343951
54.0,5287541.3029836,10.665526595211684,0.0,1.2783998125779992,0.2582806202681347,5233.702976601643
55.0,4570448.637070256,11.634378154127603,0.0,1.2412848711867195,0.23257150667309415,5323.613915648787
56.0,4042573.2060700096,12.743863644068018,0.0,1.2052474634910215,0.2094214643748335,5413.344272886675
57.0,3657308.3980203373,14.013577875688965,0.0,1.1702563061634477,0.18857576479713045,5502.894410905937
58.0,3381953.171671023,15.466273820223643,0.0,1.136281024104822,0.16980503490880977,5592.264691764851
