time,S,RAMB,RCAS,A,B,E
0.0,10000000.0,0.0,0.0,1.5,0.0,100.0
1.0,6791251.780984901,1.1508478084925342,0.0,1.4564514860381186,0.0,200.22173287569058
2.0,4779574.044148437,1.317270754688328,0.0,1.414167287455096,0.0,300.2421752511116
3.0,3496966.897141777,1.512435374857898,0.0,1.3731106982136465,0.0,400.06173140550436
4.0,2661345.713859911,1.7403315710810399,0.0,1.333246077938736,0.0,499.6808048076826
5.0,2104930.2981301565,2.0057946189263074,0.0,1.2945388209789104,0.0,599.0997981167312
6.0,1727346.7975276432,2.314566724414226,0.0,1.2569553263658453,0.0,698.319113180193
7.0,1467662.855599331,2.6733940389688158,0.0,1.2204629686460424,0.0,797.3391510363231
8.0,1288225.2901554084,3.090155398691814,0.0,1.185030069559348,0.0,896.1603119147352
9.0,1165359.718317888,3.574021269477014,0.0,1.1506258705397117,0.0,994.7829952484504
10.0,1083974.9009902503,4.135643249272118,0.0,1.1172205060143112,0.0,1093.2075996925714
11.0,1034389.0708401543,4.787376055706986,0.0,1.0847849774778684,0.0,1191.4345230816834
12.0,1010434.4951577341,5.543534783848143,0.0,1.0532911283196456,0.0,1289.4641624505346
13.0,1008309.851070449,6.420691071887324,0.0,1.0227116193812762,0.0,1387.296914035904
14.0,1025879.3046876767,7.438012290145239,0.0,0.993019905224207,0.0,1484.9331732783005
15.0,1062245.0312233057,8.617648182199181,0.0,0.964190211086152,0.0,1582.3733348236708
16.0,1117492.031151848,9.98516945259559,0.0,0.9361975105065555,0.0,1679.617792525085
17.0,1192545.4104579282,11.570062538077677,1.01,0.90901750360164,0.0,1776.6669394444018
18.0,1289104.361711954,13.406284012226449,0.0,0.8826265959701797,0.0,1873.521167971794
19.0,1409631.3663456652,15.532877160666118,0.0,0.8570018782116895,0.0,1970.1808694668164
20.0,1557383.6536313454,17.99464991319626,0.0,0.8321211060392493,0.0,2066.6464346081766
21.0,1736479.1677847425,20.842911210523383,0.0,0.8079626809696984,0.0,2162.9182532513637
22.0,1951992.2302153574,24.136255987635025,0.0,0.7845056315744396,0.0,2258.9967146101476
23.0,2210075.74269361,27.94138365655605,0.0,0.761729595274577,0.0,2354.8822070330325
24.0,1745085.2286246808,21.521312341124013,0.0,0.7396148006645815,6.0,2450.5751181778946
25.0,1401644.0468484613,16.718987396723044,0.0,0.7181420503491445,5.402763237094199,2546.07583474215
26.0,1145354.1944330437,13.111475359853124,0.0,0.6972927042783152,4.86497509934943,2641.3847427382134
27.0,952250.8038385903,10.387886129535014,0.0,0.6770486635664604,4.380718102690633,2736.5022274029116
28.0,805508.1232321091,8.320194341989806,0.0,0.6573923547809957,3.9446637862149996,2831.428673198925
29.0,693213.9143142354,6.741168511701604,0.0,0.6383067146872529,3.5520140811432013,2926.1644638161756
30.0,606864.1058816032,5.527992895529063,0.0,0.6197751754362392,3.1984485158735696,3020.7099821731504
31.0,540340.4389069269,4.590250926045106,0.0,0.6017816501824308,2.8800766762167034,3115.0656104181144
32.0,489212.1151623493,3.8611659495250277,0.0,0.584310519119115,2.593395397712676,3209.2317299301985
33.0,450255.64800289634,3.2912377428081725,0.0,0.5673466159191597,2.335250219001889,3303.2087213202385
34.0,421122.5903762388,2.84362524843838,0.0,0.5508752145694386,2.102800672106597,3396.996964431309
35.0,400108.2923696881,2.49079557098789,0.0,0.5348820165874841,1.8934890276990821,3490.5968383383483
36.0,385990.35233428486,2.212088889458444,0.0,0.5193531386092712,1.7050121514489731,3584.008721348215
37.0,377915.7001238896,1.9919454689554168,0.0,0.504275100337356,1.5352961617745662,3677.23299099664
38.0,375322.08914943313,1.8186115971079224,0.0,0.48963481283890903,1.382473610147909,3770.270024044019
39.0,377884.3606296759,1.683192619036918,0.0,0.47541956718348344,1.2448629328600032,3863.120196467239
40.0,385478.94647722214,1.5789581347466752,0.0,0.46161702341065575,1.1209499481462146,3955.783883445685
41.0,398162.20129241754,1.5008310685853077,0.0,0.4482151998179617,1.0093711950778361,4048.26145942959
42.0,416159.6276478851,1.445011354778203,0.0,0.4352024625598284,0.908898930891395,4140.5532992719345
43.0,439864.1185466781,1.4086988401861034,0.0,0.4225675155484739,0.8184276216757082,4232.659775781225
44.0,469842.0594784327,1.3898894457865854,0.0,0.4102993906480071,0.7369617777686591,4324.581261102155
45.0,506846.74614471284,1.3872262022885193,0.0,0.3983874381532163,0.6636050000120159,4416.318126703158
46.0,551838.9776614921,1.3998915919443806,0.0,0.38682131754478066,0.5975501163361358,4507.8707433403415
47.0,606015.0547917061,1.4275313700854848,0.0,0.3755909885128792,0.5380703001437059,4599.239481042501
48.0,336942.95470905607,1.4555047640963699,0.0,1.525590988512879,0.4845110727647759,4690.424709354094
49.0,198696.63389003492,1.4997735101621061,0.0,1.4812995082039635,0.43628310198310055,4781.426796549744
50.0,124013.14926801098,1.5607219159295616,0.0,1.4382939133274646,0.39285571739328573,4872.246110458875
51.0,81703.4264269859,1.6391624504968751,0.0,1.3965368716169113,0.3537510712357853,4962.883018171898
52.0,56655.40515177158,1.7363324454278564,0.0,1.3559921346489838,0.31853888045923195,5053.337886041556
53.0,41223.45907366188,1.853902509984471,0.0,1.3166245063770088,0.286831692155047,5143.611079684143
54.0,31376.162285587532,1.9939983956716136,0.0,1.2783998125779992,0.2582806202681347,5233.702963980612
55.0,24903.49211539414,2.1592363938019408,0.0,1.2412848711867195,0.23257150667309415,5323.61390307727
56.0,20549.4398173769,2.3527722898075,0.0,1.2052474634910215,0.2094214643748335,5413.344260385767
57.0,17576.386633034737,2.5783642594731426,0.0,1.1702563061634477,0.18857576479713045,5502.894398581364
58.0,15538.435272579263,2.840450540431926,0.0,1.136281024104822,0.16980503490880977,5592.264679596792
59.0,14159.48159420532,3.144243179393173,0.0,1.1032921240762554,0.15290273334646906,5681.455464602573
60.0,13265.579213578738,3.495839583246648,0.0,1.0712609690966763,0.1376828777625867,5770.467114142243
61.0,12746.363073617942,3.902354073219607,0.0,1.0401597535836595,0.12397799839217295,5859.299988140389
62.0,12532.509113804548,4.372072300274043,0.0,1.0099614792159761,0.11163729532029261,5947.954445650811
63.0,12582.314823914705,4.914631575546332,0.0,0.9806399314969099,0.10052497917418418,6036.430845007906
64.0,12873.626281767754,5.541231082878992,0.0,0.9521696569979955,0.09051877698199037,6124.729543827684
65.0,13399.002117385115,6.26487646644188,0.0,0.9245259412634241,0.08150858675750436,6212.850899008928
66.0,14162.911237057737,7.100664076713111,0.0,0.8976847873559363,0.0733952660068246,6300.7952667343725
67.0,15180.268249358583,8.066111023818067,0.0,0.8716228950255772,0.06608954082640357,6388.563002472002
68.0,16475.90242248909,9.181538180138087,0.0,0.8463176404832327,0.059511023588888226,6476.154460976357
69.0,18084.729366954125,10.470514418043345,0.0,0.8217470567613856,0.053587328407981825,6563.569996289843
70.0,20052.501597929553,11.960371679530574,0.0,0.7978898146450468,0.04825327464945629,6650.809961744123
71.0,22437.083490819827,13.682801981662015,0.0,0.774725204156305,0.04345016972424865,6737.874709961458
72.0,17527.186489134154,10.462716287149398,0.0,0.7522331165764234,6.043450169724249,6824.764592976137
73.0,13949.887533091109,8.078762214413402,0.0,0.7303940269898782,5.441888400366144,6911.479961864677
74.0,11309.413996299721,6.302546277034181,0.0,0.7091889773351826,4.900205764977926,6998.021167128777
75.0,9337.435459835968,4.970414656323767,0.0,0.6885995599477869,4.412441926869965,7084.388558565634
76.0,7849.529400176203,3.964610624974529,0.0,0.6686079015807659,3.9732298380510223,7170.582485269145
77.0,6717.323280568321,3.200028483285152,0.0,0.6491966478894231,3.5777366835913,7256.6032956309855
78.0,5850.413014033756,2.6148761944601455,0.0,0.6303489483663437,3.221610704351732,7342.451337341564
79.0,5184.4684365737885,2.1640737980434777,0.0,0.6120484417138177,2.900933312950114,7428.126957390622
80.0,4673.3098084090725,1.81457123752702,0.0,0.5942792416409364,2.612175976078126,7513.630502067911
81.0,4283.567993831624,1.5420163803954374,0.0,0.577025923073032,2.3521613887292587,7598.962316962775
82.0,3991.0480816679406,1.3283755035579297,0.0,0.5602735087614897,2.118028513123146,7684.122746963265
83.0,3778.230962558878,1.1602277297999228,0.0,0.5440074562823084,1.9072010976365033,7769.112136253827
84.0,3632.5452969458825,1.0275378897856884,0.0,0.5282136454121232,1.7173593293427003,7853.930828310752
85.0,3545.168418386489,0.0,0.0,0.5128783658707325,1.5464143082422481,7938.579165893729
86.0,3510.1960923980537,0.0,0.0,0.49798830541948685,1.3924850623146123,8023.0574993856735
87.0,3524.0742786636256,0.0,0.0,0.48353053830521076,1.2538778504793686,8107.366157489695
88.0,3585.2213794185404,0.0,0.0,0.4694925140396238,1.129067525729438,8191.50547844335
