time,S,RAMB,RCAS,A,B,E
146.0,0.0,771.2466486412134,0.0,0.25169293849645263,5.3403833646044765,12793.175161962488
147.0,0.0,602.6482332809898,0.0,0.2443857028656395,4.808804485712415,12867.903267338708
148.0,0.0,475.87506924266495,0.0,0.2372906134034205,4.3301386816301175,12942.481284931735
149.0,0.0,379.9426095838218,0.0,0.230401511009539,3.8991190134384563,13016.909516184924
150.0,0.0,306.87896151477327,0.0,0.22371241539684736,3.5110028104767155,13091.18826193599
151.0,0.0,250.8738649670138,0.0,0.21721751989994348,3.161519484963001,13165.317822418192
152.0,0.0,207.67369883030753,0.0,0.21091118643452486,2.846823541119181,13239.298497261396
153.0,0.0,174.15015386086995,0.0,0.20478794060308428,2.5634522617421727,13313.130585493176
154.0,0.0,147.99178546628679,0.0,0.19884246694269872,2.3082876066310973,13386.814385539796
155.0,0.0,127.482733997424,0.0,0.193069604310786,2.0785219036244413,13460.350195227027
156.0,0.0,111.34345009671401,0.0,0.1874643414048239,1.8716269547328637,13533.738311780782
157.0,0.0,98.61565742924887,0.0,0.182021812412142,1.6853262174308805,13606.97903182732
158.0,0.0,88.5789775081004,0.0,0.17673729278601058,1.517569755007764,13680.072651392582
159.0,0.0,80.69029502277641,0.0,0.17160619514435946,1.3665116803469994,13753.019465899888
160.0,0.0,74.53951779050243,0.0,0.1666240652875665,1.2304898449397645,13825.819770163882
161.0,0.0,69.81720727109318,0.0,0.16178657833185914,1.1080075496430501,13898.47385837478
162.0,0.0,66.29084376840446,0.0,0.1570895349549725,0.9977170759390493,13970.982024054927
163.0,0.0,63.78740809280337,0.0,0.15252885775080444,0.8984048564841027,14043.344559914885
164.0,0.0,62.180614187478795,0.0,0.14810058768990395,0.8089781217731999,14115.561757177988
165.0,0.0,61.38159232325801,0.0,0.14380088068271954,0.728452875988293,14187.633905602932
166.0,0.0,61.332170175965416,0.0,0.1396260042426247,0.6559430697241814,14259.561290051864
167.0,0.0,62.00011155277751,0.0,0.1355723342458236,0.5906508504554207,14331.344215898174
168.0,0.0,47.075410421947126,0.0,0.1316363517853242,6.590650850455421,14402.98298324515
169.0,0.0,36.05923847430958,0.0,0.127814640116248,5.9346210205606935,14474.477867595831
170.0,0.0,27.880864433727496,0.0,0.12410388168982447,5.343892045995295,14545.829157931763
171.0,0.0,21.77256605565897,0.0,0.12050085527349581,4.81196391485058,14617.037142653926
172.0,0.0,17.181863924591795,0.0,0.11700243315463149,4.332983622896432,14688.102109583926
173.0,0.0,13.709630979946382,0.0,0.11360557842542578,3.901680770786012,14759.02434596501
174.0,0.0,11.066345862217641,0.0,0.11030734234662093,3.5133095718800034,14829.804138463192
175.0,0.0,9.041092632903096,0.0,0.1071048617877677,3.16359663258074,14900.441773168266
176.0,0.0,7.479533453851151,0.0,0.10399535674180105,2.848693930583704,14970.937535594738
177.0,0.0,6.2682119012975255,0.0,0.10097612791177361,2.565136473648501,15041.291710682754
178.0,0.0,5.323333368441376,0.0,0.09804455436765189,2.3098041729929286,15111.504582798765
179.0,0.0,4.582719826687926,0.0,0.09519809127114114,2.079887511788827,15181.576435736031
180.0,0.0,4.000021551880065,0.0,0.09243426766656397,1.8728566309973336,15251.507552714625
181.0,0.0,3.5405383005462694,0.0,0.08975068433587488,1.6864334923834148,15321.29821638067
182.0,0.0,3.178191884844752,0.0,0.08714501171594871,1.5185668124089153,15390.948708804097
183.0,0.0,2.8933253081526984,0.0,0.08461498787633517,1.3674094911923682,15460.459311473282
184.0,0.0,2.6710975688680145,0.0,0.08215841655572384,1.2312982881779684,15529.830305281639
185.0,0.0,2.5003094548311804,0.0,0.07977316525541517,1.108735520877491,15599.061970500934
186.0,0.0,2.3725428134119704,0.0,0.07745716338814256,0.9983725853095659,15668.154586700259
187.0,0.0,2.2815288905775444,0.0,0.07520840048063838,0.8989951168055356,15737.10843250794
188.0,0.0,2.222685304863115,0.0,0.07302492442838382,0.809509627900692,15805.923784601553
189.0,0.0,2.1927780036441415,0.0,0.07090483980102728,0.7289314762826105,15874.600915588602
190.0,0.0,2.189677247866916,0.0,0.06884630619700062,0.6563740304034149,15943.14009915456
191.0,0.0,2.212184399350284,0.0,0.06684753664590459,0.5910389135411532,16011.541634163568
