time,S,RAMB,RCAS,A,B,E
41.0,18457937.2715241,112.35670681853144,0.0,1.0,0.0,0.0
42.0,18720594.57832347,126.81327296434478,1.2662406456267252,1.0,0.0,0.0
43.0,18986119.19458569,143.07372752941032,0.0,1.0,0.0,0.0
44.0,19254517.67821144,161.35509720170444,0.0,1.0,0.0,0.0
45.0,19525795.84982747,181.8993907736941,0.0,1.0,0.0,0.0
46.0,19799958.77820433,204.97632167739278,0.0,1.0,0.0,0.0
47.0,2007701.0761440967,23.088630680171445,0.0,1.0,0.0,0.0
48.0,2042133.2710988647,26.70909464019719,0.0,1.0,0.0,0.0
49.0,2077143.4619957346,30.895678654728602,0.0,1.0,0.0,0.0
50.0,2112740.9182260334,35.736623278753925,0.0,1.0,0.0,0.0
51.0,2148935.0430957177,41.333873689478175,0.0,1.0,0.0,0.0
52.0,2185735.3749650335,47.80519907734224,0.0,1.0,0.0,0.0
53.0,2223151.5886905584,55.28663921759007,1.0107528333171742,1.0,0.0,0.0
54.0,2261193.496285315,63.93532548942053,0.0,1.0,0.0,0.0
55.0,2299871.0504233795,73.93273917432444,0.0,1.0,0.0,0.0
56.0,2339194.343530626,85.48846633456695,0.0,1.0,0.0,0.0
57.0,2379173.6100318315,98.84453144915618,0.0,1.0,0.0,0.0
58.0,2419819.227642683,114.2803949923036,0.0,1.0,0.0,0.0
59.0,2461141.7183808726,132.11871631396693,0.0,1.0,0.0,0.0
60.0,2503151.75036814,152.73200118064912,0.0,1.0,0.0,0.0
61.0,2545860.138894351,176.55026434623412,0.0,1.0,0.0,0.0
62.0,2589277.8477545334,204.06986744029737,0.0,1.0,0.0,0.0
63.0,2633415.990369265,235.863699710742,0.0,1.0,0.0,0.0
64.0,2678285.8310929327,272.59292115724554,0.0,1.0,0.0,0.0
65.0,2723898.7863600934,315.02049111029464,0.0,1.0,0.0,0.0
66.0,2770266.4258462335,364.0267603880139,0.0,1.0,0.0,0.0
67.0,2817400.473583669,421.6374368171092,0.0,1.0,0.0,0.0
68.0,2865312.8084964426,487.16123975886086,0.0,1.0,0.0,0.0
69.0,2914015.4669473344,563.8371684332,0.0,1.0,0.0,0.0
70.0,2963520.6417262047,651.3647759791822,0.0,1.0,0.0,0.0
71.0,3013840.6849936843,752.4238436824045,0.0,1.0,0.0,0.0
72.0,3064988.107658905,869.0965024428916,0.0,1.0,0.0,0.0
73.0,3116975.5806350037,1003.7835592630047,0.0,1.0,0.0,0.0
74.0,3169815.935547445,1159.2529735512787,0.0,1.0,0.0,0.0
75.0,3223522.1653531925,1338.6956554788715,0.0,1.0,0.0,0.0
76.0,3278107.4248596015,1545.7896831907894,0.0,1.0,0.0,0.0
77.0,3333585.0311303036,1784.774198336335,0.0,1.0,0.0,0.0
78.0,3389968.463763415,2060.534425868905,0.0,1.0,0.0,0.0
79.0,3447271.365025305,2378.6994778059407,0.0,1.0,0.0,0.0
80.0,3505507.5398206105,2745.754845547414,0.0,1.0,0.0,0.0
81.0,3564690.9554762286,3169.1717658859147,0.0,1.0,0.0,0.0
82.0,3624835.7413135767,3657.5559670807424,0.0,1.0,0.0,0.0
83.0,3685956.187979503,4220.818669094058,0.0,1.0,0.0,0.0
84.0,3748066.746501526,4870.373132867598,0.0,1.0,0.0,0.0
85.0,3811182.0270277476,5619.360534819913,0.0,1.0,0.0,0.0
86.0,3875316.7972054635,6482.909493033395,0.0,1.0,0.0,0.0
87.0,3940485.9801452057,7478.434200473857,0.0,1.0,0.0,0.0
88.0,4006704.651908555,8625.976838903507,0.0,1.0,0.0,0.0
89.0,4073988.0384480157,9949.61076717049,0.0,1.0,0.0,0.0
90.0,4142351.5111357328,11474.006638338917,0.0,1.0,0.0,0.0
91.0,4211810.584538449,13230.569874235627,0.0,1.0,0.0,0.0
92.0,4282380.909087735,15255.425786992088,0.0,1.0,0.0,0.0
93.0,4354078.264686926,17587.09173394218,0.0,1.0,0.0,0.0
94.0,4426918.555668234,20272.879782663123,0.0,1.0,0.0,0.0
95.0,450091.77999706,2336.617330119211,0.0,1.0,0.0,0.0
96.0,457935.5182779603,2709.3259564198875,0.0,1.0,0.0,0.0
97.0,465915.27694299433,3141.4456782094917,0.0,1.0,0.0,0.0
98.0,474033.3864342926,3642.439552513885,0.0,1.0,0.0,0.0
99.0,482292.2152817835,4223.276506617633,0.0,1.0,0.0,0.0
100.0,490694.17050841474,4896.670678907676,0.0,1.0,0.0,0.0
101.0,499241.69800342765,5677.3587354913025,0.0,1.0,0.0,0.0
102.0,507937.2828564229,6582.421172197532,0.0,1.0,0.0,0.0
103.0,516783.44964362175,7631.65455823208,0.0,1.0,0.0,0.0
104.0,525782.7626561903,8848.002772248636,0.0,1.0,0.0,0.0
105.0,534937.8260586676,10258.056546595259,0.0,1.0,0.0,0.0
106.0,544251.2839633799,11892.632097011461,0.0,1.0,0.0,0.0
107.0,553725.8204042042,13787.441302897843,0.0,1.0,0.0,0.0
108.0,563364.1591900566,15983.86785153806,0.0,1.0,0.0,0.0
109.0,573169.0636149835,18529.866007214896,0.0,1.0,0.0,0.0
110.0,583143.3359975958,21481.001257289085,0.0,1.0,0.0,0.0
111.0,593289.8170177499,24901.655072227222,0.0,1.0,0.0,0.0
112.0,603611.384812666,28866.41945204038,0.0,1.0,0.0,0.0
113.0,614110.9537879697,33461.71088152008,0.0,1.0,0.0,0.0
114.0,624791.4730912645,38787.63785255065,0.0,1.0,0.0,0.0
115.0,635655.924686599,44960.16131314486,0.0,1.0,0.0,0.0
116.0,646707.3209573224,52113.59335735712,0.0,1.0,0.0,0.0
117.0,657948.701752104,60403.486273525516,0.0,1.0,0.0,0.0
118.0,669383.130773962,70009.97182328721,0.0,1.0,0.0,0.0
119.0,681013.6911946753,81141.61943925665,0.0,1.0,0.0,0.0
120.0,692843.4803565276,94039.89201719688,0.0,1.0,0.0,0.0
121.0,704875.6033994426,108984.28925026699,0.0,1.0,0.0,0.0
122.0,717113.1656237534,126298.28111292387,0.0,1.0,0.0,0.0
123.0,729559.2633663912,146357.15823880048,0.0,1.0,0.0,0.0
124.0,742216.9729904482,169592.0316778254,0.0,1.0,0.0,0.0
125.0,755089.3383578795,196504.50657439764,0.0,1.0,0.0,0.0
126.0,768179.3551344447,227673.50177067594,0.0,1.0,0.0,0.0
