time,S,RAMB,RCAS,A,B,E
0.0,10000000.0,0.0,0.0,1.2,0.0,100.0
1.0,6626700.781427296,1.01,0.0,1.4564514860381186,0.0,200.22173287566437
2.0,4555605.417552623,1.1729643015014644,0.0,1.414167287455096,0.0,300.2421752510486
3.0,3261864.2417395795,1.3669723903813866,0.0,1.3731106982136465,0.0,400.0617314053932
4.0,2434833.570507345,1.5969501611015502,0.0,1.333246077938736,0.0,499.68080480923817
5.0,1893438.1306286927,1.8689172854370646,0.0,1.2945388209789104,0.0,599.0997981208657
6.0,1531495.8802507797,2.1901054449530246,0.0,1.2569553263658453,0.0,698.3191131880662
7.0,1285759.1741971176,2.5691250143350195,0.0,1.2204629686460424,0.0,797.3391510494138
8.0,1117827.0994337818,3.0161786080404007,0.0,1.185030069559348,0.0,896.1603119348872
9.0,1003946.7759637386,3.5433226458503917,0.0,1.1506258705397117,0.0,994.7829952802194
10.0,929209.2239429284,4.164780655098081,0.0,1.1172205060143112,0.0,1093.2075997389293
11.0,884196.7602846633,4.897314200771773,0.0,1.0847849774778684,0.0,1191.4345231450275
12.0,863015.2218499391,5.76065891093307,0.0,1.0532911283196456,0.0,1289.464162532822
13.0,862123.2738676313,6.7780346520803665,0.0,1.0227116193812762,0.0,1387.2969141386604
14.0,879631.3086915584,7.976740160152257,0.0,0.993019905224207,0.0,1484.933173402666
15.0,914884.8477554694,9.388843527419622,0.0,0.964190211086152,0.0,1582.3733349704687
16.0,968226.3724255249,11.051980735331497,0.0,0.9361975105065555,0.0,1679.6177926948883
17.0,1040874.1324642063,13.010274730611338,0.0,0.90901750360164,0.0,1776.6669396375958
18.0,1134882.188031781,15.315387071212047,0.0,0.8826265959701797,0.0,1873.5211680707453
19.0,1253161.0562801748,18.027712477529555,0.0,0.8570018782116895,0.0,1970.1808694785902
20.0,1399547.3756081031,21.21772307266035,0.0,0.8321211060392493,0.0,2066.6464345590834
21.0,1578916.4310451583,24.96746278154172,0.0,0.8079626809696984,0.0,2162.918253225462
22.0,1797334.5208854352,29.372182040375,0.0,0.7845056315744396,0.0,2258.9967146078375
23.0,2062249.6393145658,34.54208697680547,0.0,0.761729595274577,0.0,2354.88220705476
24.0,776968.7359928306,39.59675984567833,0.0,1.911729595274577,0.0,2450.575118240883
25.0,308048.45813763427,45.578247843809685,0.0,1.8562276066271393,0.0,2546.075834849882
26.0,129320.18795796219,52.62589839650956,0.0,1.8023369707313848,0.0,2641.3847428951285
27.0,57611.11659096212,60.91817269317812,0.0,1.750010906242111,0.0,2736.502227614704
28.0,27252.19255027835,70.67129987725312,0.0,1.6992039899861582,0.0,2831.428673472934
29.0,13685.288640942763,82.1427500094668,0.0,1.6498721175314937,0.0,2926.1644641619255
30.0,7289.969079573908,95.6372918522744,0.0,1.6019724649010676,0.0,3020.709982603103
31.0,4114.231778404993,111.51490993426906,0.0,1.555463451398205,0.0,3115.065610948719
32.0,2456.148960352129,130.2004561818313,0.0,1.5103047035112644,0.0,3209.2317305833685
33.0,1548.0955054627016,152.19516557792917,0.0,1.4664570198662275,0.0,3303.208722125464
34.0,1027.9619287145563,178.09029527996267,0.0,1.4238823371967986,0.0,3396.9969654286933
35.0,717.3959292061384,208.5832356329344,0.0,1.3825436973024712,0.0,3490.5968395833825
36.0,524.8548678305143,244.49652141732233,0.0,1.3424052149658794,0.0,3584.0087229177802
37.0,401.4809789376751,286.80025595982806,0.0,1.3034320468015834,0.0,3677.232992999111
38.0,320.2246238261672,336.6385549474684,0.0,1.2655903610092485,0.0,3770.2700266342003
39.0,265.59346590666183,395.3607272539957,0.0,1.2288473080049593,0.0,3863.1201998691913
40.0,228.43825623785148,464.5580421951196,0.0,1.1931709919051765,0.0,3955.7838880023164
41.0,203.21055109794435,546.1070759034378,0.0,1.1585304428385803,0.0,4048.2614656071246
42.0,186.4747501470767,642.220818056026,0.0,1.1248955900617665,0.0,4140.553306477527
43.0,176.07727547559406,755.5089224380877,0.0,1.0922372358554575,0.0,4232.659783656696
44.0,170.67079492005797,889.0487363535312,0.0,1.0605270301785654,0.0,4324.581269438564
45.0,169.43614243246137,1046.4690340476682,0.0,1.0297374460581095,0.0,4416.318135369342
46.0,171.91773737821612,1232.0487228935208,0.0,0.9998417556936203,0.0,4507.870752249019
47.0,177.92633468460724,1450.8331955500123,0.0,0.9708140072552899,0.0,4599.239490132849
48.0,126.73900029251078,1111.8965503729692,0.0,0.9426290023557252,6.0,4690.424718410155
49.0,92.85778737880656,860.2591464102281,0.0,0.9152622741757501,5.402763237094199,4781.4268055688135
50.0,69.90301705461663,672.2798325011632,0.0,0.8886900662252661,4.86497509934943,4872.246119437658
51.0,54.0148406436124,530.961433636522,0.0,0.8628893117207352,4.380718102690633,4962.883027106307
52.0,42.80280741678314,424.0327408033903,0.0,0.8378376135613828,3.9446637862149996,5053.337894926427
53.0,34.753760359181534,342.5961302795337,0.0,0.8135132248867379,3.5520140811432013,5143.611088518324
54.0,28.890164540363287,280.1711484763821,0.0,0.7898950301986344,3.1984485158735696,5233.702972766348
55.0,24.56853374378654,232.01602034198663,0.0,0.7669625270312838,2.8800766762167034,5323.61391181973
56.0,21.35800315331583,194.64475701055613,0.0,0.7446958081535093,2.593395397712676,5413.344269095702
57.0,18.965736717418153,165.48232369172746,0.0,0.7230755442876909,2.335250219001889,5502.894407280717
58.0,17.190263115405166,142.6175414423025,0.0,0.7020829673304193,2.102800672106597,5592.2646883314665
59.0,15.89179309328435,124.62539229805175,0.0,0.6816998540602941,1.8934890276990821,5681.455473475677
60.0,14.97305830159928,110.4387717116005,0.0,0.6619085103187227,1.7050121514489731,5770.467123212363
61.0,14.366791643759793,99.25559301911609,0.0,0.6426917556499874,1.5352961617745662,5859.299997311186
